Rede, Jogador, ID do Jogo, Stake, Data, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado, Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas
WPN,"HiThxBye",29604145,15.0,2023-04-27 21:22,54,1.5,H,No Limit,Turbo,-15.0,30,OnDemand Multi-Entry,USD,,7947,9,,"$15 Hold'Em Turbo - On Demand",7
WPN,"HiThxBye",29604227,20.0,2023-04-27 21:03,37,2.0,H,No Limit,Turbo,-20.0,14,OnDemand Multi-Entry,USD,,6267,9,,"$20 Hold'Em Turbo - On Demand",6
WPN,"HiThxBye",29604327,15.0,2023-04-27 20:54,34,1.5,H,No Limit,Turbo,-15.0,27,OnDemand Multi-Entry,USD,,5545,9,,"$15 Hold'Em Turbo - On Demand",6
WPN,"HiThxBye",29572543,15.0,2023-04-27 20:37,45,1.5,H,No Limit,Normal,1.5,9,Satellite Multi-Entry,USD,,11228,8,16.5,"SundaySqueeze - $25K GTD 1RE [Flight]",15
WPN,"HiThxBye",29603951,20.0,2023-04-27 20:28,32,2.0,H,No Limit,Turbo,-20.0,23,OnDemand Multi-Entry,USD,,5575,9,,"$20 Hold'Em Turbo - On Demand",6
WPN,"HiThxBye",29586815,15.0,2023-04-27 20:28,379,1.5,H,No Limit,Normal,-15.0,175,Multi-Entry,USD,,25100,8,,"$6,000 GTD",171
WPN,"HiThxBye",29603857,30.0,2023-04-27 20:02,21,3.0,H,No Limit,Turbo,-30.0,10,OnDemand Multi-Entry,USD,,4749,9,,"$30 Hold'Em Turbo - On Demand",2
WPN,"HiThxBye",29603712,15.0,2023-04-27 19:54,38,1.5,H,No Limit,Turbo,-15.0,27,OnDemand Multi-Entry,USD,,5849,9,,"$15 Hold'Em Turbo - On Demand",5
WPN,"HiThxBye",29597160,30.0,2023-04-27 19:47,39,3.0,H,No Limit,Turbo,80.4,5,OnDemand Multi-Entry,USD,,6642,9,110.4,"$30 Hold'Em Turbo - On Demand",7
WPN,"HiThxBye",29603713,20.0,2023-04-27 19:46,37,2.0,H,No Limit,Turbo,235.2,1,OnDemand Multi-Entry,USD,,5609,9,255.2,"$20 Hold'Em Turbo - On Demand",7
WPN,"HiThxBye",29602972,15.0,2023-04-27 18:49,40,1.5,H,No Limit,Turbo,-15.0,22,OnDemand Multi-Entry,USD,,8014,9,,"$15 Hold'Em Turbo - On Demand",4
WPN,"HiThxBye",29463961,50.0,2023-04-27 18:47,797,5.0,H,No Limit,Normal,-50.0,346,Multi-Entry,USD,,40648,8,,"Venom Special - $50,000 GTD",490
WPN,"HiThxBye",29585639,60.0,2023-04-27 17:07,206,6.0,H,No Limit,Normal,-60.0,86,Multi-Entry,USD,,23830,8,,"$15,000 GTD",66
WPN,"HiThxBye",29572556,15.0,2023-04-27 14:12,65,1.5,H,No Limit,Normal,-15.0,26,Satellite Multi-Entry,USD,,11230,8,,"SundaySqueeze - $25K GTD 1RE [Flight]",11
WPN,"HiThxBye",29576072,20.0,2023-04-26 00:25,276,1.0,H,No Limit,Super Turbo,-20.0,116,Multi-Entry,USD,,12039,8,,"Hyper - $7,500 GTD",133
WPN,"HiThxBye",29574907,30.0,2023-04-26 00:19,93,3.0,H,No Limit,Normal,-30.0,43,Multi-Entry,USD,,21873,8,,"Mega Stack - $3,000 GTD",41
WPN,"HiThxBye",29574454,50.0,2023-04-25 23:43,150,5.0,H,No Limit,Normal,-50.0,35,Multi-Entry,USD,,23924,8,,"$10,000 GTD",77
WPN,"HiThxBye",29573467,20.0,2023-04-25 22:16,284,2.0,H,No Limit,Normal,-20.0,117,Multi-Entry,USD,,28011,8,,"$7,500 GTD 1RE",79
WPN,"HiThxBye",29573328,40.0,2023-04-25 21:49,277,4.0,H,No Limit,Normal,-40.0,80,Multi-Entry,USD,,27889,8,,"Mega Stack - $15,000 GTD",122
WPN,"HiThxBye",29571768,8.0,2023-04-25 21:22,683,0.8,H,No Limit,Normal,-8.0,213,Multi-Entry,USD,,40634,8,,"BIG10 - $8,000 GTD",292
WPN,"HiThxBye",29571770,30.0,2023-04-25 21:08,646,3.0,H,No Limit,Normal,-30.0,130,Multi-Entry,USD,,39802,8,,"BIG10 - $30,000 GTD",384
WPN,"HiThxBye",29573091,15.0,2023-04-25 19:42,319,1.5,H,No Limit,Normal,-15.0,85,Multi-Entry,USD,,22350,8,,"$6,000 GTD",117
WPN,"HiThxBye",29588007,15.0,2023-04-25 19:34,41,1.5,H,No Limit,Turbo,-15.0,32,OnDemand Multi-Entry,USD,,8030,9,,"$15 Hold'Em Turbo - On Demand",6
WPN,"HiThxBye",29588218,20.0,2023-04-25 19:22,50,2.0,H,No Limit,Turbo,-20.0,22,OnDemand Multi-Entry,USD,,6870,9,,"$20 Hold'Em Turbo - On Demand",6
WPN,"HiThxBye",29587855,20.0,2023-04-25 18:47,36,2.0,H,No Limit,Turbo,22.0,8,OnDemand Multi-Entry,USD,,6329,9,42.0,"$20 Hold'Em Turbo - On Demand",6
WPN,"HiThxBye",29572311,15.0,2023-04-25 18:02,388,1.5,H,No Limit,Normal,-15.0,178,Multi-Entry,USD,,23570,8,,"$7,500 GTD",155
WPN,"HiThxBye",29571131,15.0,2023-04-25 17:20,766,1.5,H,No Limit,Normal,-15.0,178,Multi-Entry,USD,,35451,8,,"BIG10 - $15,000 GTD",271
WPN,"HiThxBye",29571130,50.0,2023-04-25 17:07,432,5.0,H,No Limit,Normal,-50.0,217,Multi-Entry,USD,,34658,8,,"BIG10 - $30,000 GTD",204
WPN,"HiThxBye",29571426,30.0,2023-04-25 14:38,130,3.0,H,No Limit,Normal,-30.0,28,6-Max Multi-Entry,USD,,21207,6,,"$5,000 GTD 6-Max",46
WPN,"HiThxBye",29571767,10.0,2023-04-25 14:35,73,1.0,H,No Limit,Turbo,71.7,4,Multi-Entry,USD,,16210,8,81.7,"Turbo - $750 GTD",13
WPN,"HiThxBye",29568760,20.0,2023-04-25 00:50,274,1.0,H,No Limit,Super Turbo,-20.0,65,Multi-Entry,USD,,13525,8,,"Hyper - $7,500 GTD",134
WPN,"HiThxBye",29568523,50.0,2023-04-25 00:35,62,5.0,H,No Limit,Turbo,-50.0,32,Multi-Entry,USD,,14749,8,,"Turbo - $4,000 GTD",18
WPN,"HiThxBye",29566573,80.0,2023-04-24 23:52,335,8.0,H,No Limit,Normal,-80.0,130,Multi-Entry,USD,,29265,8,,"Loncar Mega Stack - $40,000 GTD",161
WPN,"HiThxBye",29566572,10.0,2023-04-24 23:34,1019,1.0,H,No Limit,Normal,-10.0,223,Multi-Entry,USD,,28194,8,,"The Boski Special - $15,000 GTD",701
WPN,"HiThxBye",29567160,50.0,2023-04-24 23:23,145,5.0,H,No Limit,Normal,-50.0,52,Multi-Entry,USD,,22682,8,,"$10,000 GTD",70
WPN,"HiThxBye",29567236,15.0,2023-04-24 23:17,208,1.5,H,No Limit,Normal,-15.0,105,Multi-Entry,USD,,21779,8,,"$4,000 GTD",81
WPN,"HiThxBye",29566007,20.0,2023-04-24 22:20,280,2.0,H,No Limit,Normal,-20.0,141,Multi-Entry,USD,,28207,8,,"$7,500 GTD 1RE",65
WPN,"HiThxBye",29565815,40.0,2023-04-24 21:54,287,4.0,H,No Limit,Normal,-40.0,84,Multi-Entry,USD,,28198,8,,"Mega Stack - $15,000 GTD",120
WPN,"HiThxBye",29564293,8.0,2023-04-24 20:19,657,0.8,H,No Limit,Normal,2.4,88,Multi-Entry,USD,1,36857,8,19.2,"BIG10 - $8,000 GTD",305
WPN,"HiThxBye",29564295,30.0,2023-04-24 20:18,677,3.0,H,No Limit,Normal,-30.0,146,Multi-Entry,USD,,36815,8,,"BIG10 - $30,000 GTD",361
WPN,"HiThxBye",29565601,15.0,2023-04-24 19:30,319,1.5,H,No Limit,Normal,-15.0,128,Multi-Entry,USD,,21620,8,,"$6,000 GTD",91
WPN,"HiThxBye",29564769,15.0,2023-04-24 17:51,416,1.5,H,No Limit,Normal,-15.0,166,Multi-Entry,USD,,22882,8,,"$7,500 GTD",162
WPN,"HiThxBye",29459975,80.0,2023-04-24 01:11,700,8.0,H,No Limit,Normal,308.44,26,Multi-Entry,USD,,32774,8,388.44,"Venom Special Loncar MS - $75,000 GTD",379
WPN,"HiThxBye",29561108,20.0,2023-04-24 00:45,273,1.0,H,No Limit,Super Turbo,-20.0,120,Multi-Entry,USD,,13224,8,,"Hyper - $7,500 GTD",127
WPN,"HiThxBye",29460031,10.0,2023-04-24 00:32,1560,1.0,H,No Limit,Normal,-10.0,695,Multi-Entry,USD,,30455,8,,"Venom Boski Special - $25,000 GTD",1184
WPN,"HiThxBye",29551793,60.0,2023-04-23 23:32,235,6.0,H,No Limit,Normal,-60.0,91,Multi-Entry,USD,,22663,8,,"$20,000 GTD",118
WPN,"HiThxBye",29559524,10.0,2023-04-23 22:36,79,1.0,H,No Limit,Turbo,-10.0,45,Multi-Entry,USD,,16306,8,,"Turbo - $750 GTD",22
WPN,"HiThxBye",29550540,20.0,2023-04-23 22:31,483,2.0,H,No Limit,Normal,-42.0,247,Multi-Entry,USD,1,29504,8,,"$10,000 GTD 1RE",141
WPN,"HiThxBye",29549254,50.0,2023-04-23 22:06,1512,5.0,H,No Limit,Normal,-105.0,404,Multi-Entry,USD,1,39718,8,,"Special BIG10 - $100,000 GTD",794
WPN,"HiThxBye",29550595,40.0,2023-04-23 22:04,608,4.0,H,No Limit,Normal,-40.0,265,Multi-Entry,USD,,27284,8,,"$30,000 GTD",292
WPN,"HiThxBye",29551344,10.0,2023-04-23 21:10,168,1.0,H,No Limit,Turbo,-10.0,38,Multi-Entry,USD,,18335,8,,"Turbo - $1,500 GTD",51
WPN,"HiThxBye",29548536,30.0,2023-04-23 20:39,1816,3.0,H,No Limit,Normal,92.94,107,Multi-Entry,USD,,41657,8,122.94,"BIG10 - $80,000 GTD",916
WPN,"HiThxBye",29550065,80.0,2023-04-23 20:38,606,8.0,H,No Limit,Normal,-80.0,204,Multi-Entry,USD,,26926,8,,"$50,000 GTD",243
WPN,"HiThxBye",29519644,15.0,2023-04-23 19:19,265,1.5,H,No Limit,Normal,40.0,75,,USD,,15260,8,55.0,"Sunday Squeeze - $25,000 GTD 1RE [Day2]",
WPN,"HiThxBye",29549635,30.0,2023-04-23 17:08,109,3.0,H,No Limit,Turbo,492.6,3,Multi-Entry,USD,,18229,8,522.6,"Turbo - $3,000 GTD",25
WPN,"HiThxBye",29548931,15.0,2023-04-23 17:03,505,1.5,H,No Limit,Normal,-15.0,89,Multi-Entry,USD,,24500,8,,"$10,000 GTD",192
WPN,"HiThxBye",29499272,60.0,2023-04-23 13:32,504,6.0,H,No Limit,Normal,-60.0,244,Satellite Multi-Entry,USD,,16024,8,,"Route 66 - $150,000 GTD Last [Flight]",249
WPN,"HiThxBye",29545479,50.0,2023-04-22 01:03,67,5.0,H,No Limit,Turbo,-105.0,23,Multi-Entry,USD,1,16393,8,,"Turbo - $5,000 GTD",27
WPN,"HiThxBye",29542746,40.0,2023-04-22 00:52,520,4.0,H,No Limit,Normal,43.61,87,Multi-Entry,USD,,38833,8,83.61,"BIG10 - $30,000 GTD",284
WPN,"HiThxBye",29545716,20.0,2023-04-22 00:39,288,1.0,H,No Limit,Super Turbo,39.5,21,Multi-Entry,USD,,12872,8,59.5,"Hyper - $7,500 GTD",137
WPN,"HiThxBye",29544515,30.0,2023-04-22 00:28,147,3.0,H,No Limit,Normal,-30.0,68,Multi-Entry,USD,,22435,8,,"Mega Stack - $5,000 GTD",58
WPN,"HiThxBye",29543439,80.0,2023-04-21 23:49,399,8.0,H,No Limit,Normal,125.67,50,Multi-Entry,USD,,29043,8,205.67,"Loncar Mega Stack - $40,000 GTD",148
WPN,"HiThxBye",29543437,10.0,2023-04-21 23:28,1061,1.0,H,No Limit,Normal,-10.0,421,Multi-Entry,USD,,27784,8,,"The Boski Special - $15,000 GTD",747
WPN,"HiThxBye",29560865,20.0,2023-04-21 23:19,21,2.0,H,No Limit,Turbo,-20.0,15,OnDemand Multi-Entry,USD,,6204,9,,"$20 Hold'Em Turbo - On Demand",6
WPN,"HiThxBye",29544441,10.0,2023-04-21 22:50,83,1.0,H,No Limit,Turbo,-10.0,29,Multi-Entry,USD,,17111,8,,"Turbo - $750 GTD",33
WPN,"HiThxBye",29559832,30.0,2023-04-21 22:39,21,3.0,H,No Limit,Turbo,-30.0,9,OnDemand Multi-Entry,USD,,5034,9,,"$30 Hold'Em Turbo - On Demand",3
WPN,"HiThxBye",29542933,20.0,2023-04-21 22:34,290,2.0,H,No Limit,Normal,-20.0,65,Multi-Entry,USD,,29084,8,,"$7,500 GTD 1RE",108
WPN,"HiThxBye",29499268,60.0,2023-04-21 21:54,66,6.0,H,No Limit,Normal,-60.0,35,Satellite Multi-Entry,USD,,15898,8,,"Route 66 - $150,000 GTD [Flight]",22
WPN,"HiThxBye",29541193,8.0,2023-04-21 20:20,671,0.8,H,No Limit,Normal,11.2,88,Multi-Entry,USD,,36929,8,19.2,"BIG10 - $8,000 GTD",284
WPN,"HiThxBye",29543586,10.0,2023-04-21 20:07,63,1.0,H,No Limit,Turbo,142.0,2,6-Max Multi-Entry,USD,,14576,6,152.0,"Turbo - $750 GTD 6-Max",13
WPN,"HiThxBye",29542476,15.0,2023-04-21 19:26,343,1.5,H,No Limit,Normal,-15.0,106,Multi-Entry,USD,,21366,8,,"$6,000 GTD",161
WPN,"HiThxBye",29542359,60.0,2023-04-21 19:02,65,6.0,H,No Limit,Normal,-60.0,33,Multi-Entry,USD,,20834,8,,"$6,000 GTD 1RE",18
WPN,"HiThxBye",29541671,15.0,2023-04-21 18:17,396,1.5,H,No Limit,Normal,-15.0,143,Multi-Entry,USD,,24464,8,,"$7,500 GTD",174
WPN,"HiThxBye",29519662,15.0,2023-04-21 17:37,54,1.5,H,No Limit,Normal,1.5,8,Satellite Multi-Entry,USD,,11241,8,16.5,"SundaySqueeze - $25K GTD 1RE [Flight]",16
WPN,"HiThxBye",29540592,50.0,2023-04-21 17:15,374,5.0,H,No Limit,Normal,65.6,52,Multi-Entry,USD,,35158,8,115.6,"BIG10 - $25,000 GTD",204
WPN,"HiThxBye",29543174,15.0,2023-04-21 17:07,692,1.5,H,No Limit,Normal,-15.0,177,Multi-Entry,USD,,34631,8,,"BIG10 - $12,500 GTD",282
WPN,"HiThxBye",29541330,50.0,2023-04-21 16:39,156,5.0,H,No Limit,Normal,-50.0,57,Multi-Entry,USD,,22199,8,,"$10,000 GTD",82
WPN,"HiThxBye",29540869,30.0,2023-04-21 14:49,136,3.0,H,No Limit,Normal,-30.0,43,6-Max Multi-Entry,USD,,21850,6,,"$5,000 GTD 6-Max",46
WPN,"HiThxBye",29541191,10.0,2023-04-21 14:28,76,1.0,H,No Limit,Turbo,-10.0,19,Multi-Entry,USD,,15788,8,,"Turbo - $750 GTD",16
WPN,"HiThxBye",29538077,50.0,2023-04-21 00:40,92,5.0,H,No Limit,Turbo,-50.0,36,Multi-Entry,USD,,15033,8,,"Turbo - $5,000 GTD",23
WPN,"HiThxBye",29538313,20.0,2023-04-21 00:40,275,1.0,H,No Limit,Super Turbo,-41.0,121,Multi-Entry,USD,1,12917,8,,"Hyper - $7,500 GTD",112
WPN,"HiThxBye",29536295,80.0,2023-04-21 00:16,369,8.0,H,No Limit,Normal,266.88,18,Multi-Entry,USD,,30664,8,346.88,"Loncar Mega Stack - $40,000 GTD",173
WPN,"HiThxBye",29536294,10.0,2023-04-20 23:45,990,1.0,H,No Limit,Normal,-10.0,413,Multi-Entry,USD,,28809,8,,"The Boski Special - $15,000 GTD",624
WPN,"HiThxBye",29536732,50.0,2023-04-20 23:04,154,5.0,H,No Limit,Normal,-105.0,66,Multi-Entry,USD,1,21561,8,,"$10,000 GTD",46
WPN,"HiThxBye",29536786,15.0,2023-04-20 22:34,196,1.5,H,No Limit,Normal,-15.0,88,Multi-Entry,USD,,19169,8,,"$4,000 GTD",55
WPN,"HiThxBye",29537115,10.0,2023-04-20 22:33,86,1.0,H,No Limit,Turbo,-10.0,54,Multi-Entry,USD,,16124,8,,"Turbo - $750 GTD",27
WPN,"HiThxBye",29535864,20.0,2023-04-20 22:18,285,2.0,H,No Limit,Normal,-20.0,74,Multi-Entry,USD,,28134,8,,"$7,500 GTD 1RE",74
WPN,"HiThxBye",29535714,40.0,2023-04-20 21:09,311,4.0,H,No Limit,Normal,-40.0,148,Multi-Entry,USD,,25485,8,,"Mega Stack - $15,000 GTD",115
WPN,"HiThxBye",29535456,60.0,2023-04-20 19:46,89,6.0,H,No Limit,Normal,-60.0,57,Multi-Entry,USD,,23519,8,,"$7,500 GTD 1RE",26
WPN,"HiThxBye",29535527,15.0,2023-04-20 19:45,337,1.5,H,No Limit,Normal,-15.0,129,Multi-Entry,USD,,22511,8,,"$6,000 GTD",138
WPN,"HiThxBye",29533760,50.0,2023-04-20 17:29,492,5.0,H,No Limit,Normal,-50.0,111,Multi-Entry,USD,,35958,8,,"BIG10 - $30,000 GTD",230
WPN,"HiThxBye",29534528,60.0,2023-04-20 17:05,231,6.0,H,No Limit,Normal,-60.0,107,Multi-Entry,USD,,23712,8,,"$15,000 GTD",71
WPN,"HiThxBye",29533759,15.0,2023-04-20 16:50,744,1.5,H,No Limit,Normal,-31.5,327,Multi-Entry,USD,1,33623,8,,"BIG10 - $15,000 GTD",290
WPN,"HiThxBye",29535036,10.0,2023-04-20 16:29,69,1.0,H,No Limit,Turbo,-10.0,26,Multi-Entry,USD,,15840,8,,"Turbo - $750 GTD",14
WPN,"HiThxBye",29534073,30.0,2023-04-20 15:29,173,3.0,H,No Limit,Normal,-30.0,38,6-Max Multi-Entry,USD,,24266,6,,"$5,000 GTD 6-Max",55
WPN,"HiThxBye",29534417,10.0,2023-04-20 15:17,83,1.0,H,No Limit,Turbo,-10.0,38,Multi-Entry,USD,,18748,8,,"Turbo - $750 GTD",10
WPN,"HiThxBye",29521150,80.0,2023-04-19 00:05,364,8.0,H,No Limit,Normal,-80.0,98,Multi-Entry,USD,,30047,8,,"Loncar Mega Stack - $40,000 GTD",182
WPN,"HiThxBye",29521696,50.0,2023-04-18 23:51,166,5.0,H,No Limit,Normal,-50.0,88,Multi-Entry,USD,,24393,8,,"$10,000 GTD",83
WPN,"HiThxBye",29521147,10.0,2023-04-18 23:42,960,1.0,H,No Limit,Normal,-10.0,359,Multi-Entry,USD,,28661,8,,"The Boski Special - $15,000 GTD",607
WPN,"HiThxBye",29521758,15.0,2023-04-18 23:21,221,1.5,H,No Limit,Normal,503.67,3,Multi-Entry,USD,,21983,8,518.67,"$4,000 GTD",85
WPN,"HiThxBye",29520598,20.0,2023-04-18 22:54,287,2.0,H,No Limit,Normal,-20.0,116,Multi-Entry,USD,,30268,8,,"$7,500 GTD 1RE",89
WPN,"HiThxBye",29522080,10.0,2023-04-18 22:14,78,1.0,H,No Limit,Turbo,25.35,8,Multi-Entry,USD,,14959,8,35.35,"Turbo - $750 GTD",23
WPN,"HiThxBye",29520444,40.0,2023-04-18 21:52,292,4.0,H,No Limit,Normal,-40.0,146,Multi-Entry,USD,,28069,8,,"Mega Stack - $15,000 GTD",156
WPN,"HiThxBye",29518940,8.0,2023-04-18 20:53,660,0.8,H,No Limit,Normal,-8.0,134,Multi-Entry,USD,,38901,8,,"BIG10 - $8,000 GTD",302
WPN,"HiThxBye",29518941,30.0,2023-04-18 20:26,582,3.0,H,No Limit,Normal,-30.0,209,Multi-Entry,USD,,37308,8,,"BIG10 - $30,000 GTD",327
WPN,"HiThxBye",29520256,15.0,2023-04-18 19:30,334,1.5,H,No Limit,Normal,-15.0,115,Multi-Entry,USD,,21606,8,,"$6,000 GTD",130
WPN,"HiThxBye",29519408,15.0,2023-04-18 18:01,417,1.5,H,No Limit,Normal,-15.0,138,Multi-Entry,USD,,23469,8,,"$7,500 GTD",157
WPN,"HiThxBye",29519652,60.0,2023-04-18 17:08,113,6.0,H,No Limit,Normal,-60.0,60,Multi-Entry,USD,,18214,8,,"$10,000 GTD",48
WPN,"HiThxBye",29499258,60.0,2023-04-18 15:40,67,6.0,H,No Limit,Normal,-60.0,11,Satellite Multi-Entry,USD,,16520,8,,"Route 66 - $150,000 GTD [Flight]",26
WPN,"HiThxBye",29499975,80.0,2023-04-17 00:33,584,8.0,H,No Limit,Normal,-80.0,211,Multi-Entry,USD,,31707,8,,"Loncar Mega Stack - $60,000 GTD",272
WPN,"HiThxBye",29500526,60.0,2023-04-16 23:02,229,6.0,H,No Limit,Normal,-60.0,82,Multi-Entry,USD,,20871,8,,"$20,000 GTD",100
WPN,"HiThxBye",29498302,50.0,2023-04-16 22:43,1631,5.0,H,No Limit,Normal,-50.0,539,Multi-Entry,USD,,41900,8,,"Special BIG10 - $100,000 GTD",803
WPN,"HiThxBye",29499452,40.0,2023-04-16 21:53,615,4.0,H,No Limit,Normal,93.15,43,Multi-Entry,USD,,26636,8,133.15,"$30,000 GTD",261
WPN,"HiThxBye",29498962,80.0,2023-04-16 21:15,583,8.0,H,No Limit,Normal,-80.0,170,Multi-Entry,USD,,29149,8,,"$50,000 GTD",229
WPN,"HiThxBye",29497730,30.0,2023-04-16 20:28,1949,3.0,H,No Limit,Normal,-30.0,759,Multi-Entry,USD,,40997,8,,"BIG10 - $80,000 GTD",1002
WPN,"HiThxBye",29497355,15.0,2023-04-16 18:30,1526,1.5,H,No Limit,Normal,-15.0,699,Multi-Entry,USD,,39632,8,,"BIG10 - $30,000 GTD",676
WPN,"HiThxBye",29499242,10.0,2023-04-16 18:24,151,1.0,H,No Limit,Turbo,-10.0,94,Multi-Entry,USD,,15553,8,,"Turbo - $1,500 GTD",30
WPN,"HiThxBye",29498054,15.0,2023-04-16 16:53,523,1.5,H,No Limit,Normal,-15.0,128,Multi-Entry,USD,,23896,8,,"$10,000 GTD",168
WPN,"HiThxBye",29469399,15.0,2023-04-16 14:24,311,1.5,H,No Limit,Normal,-15.0,185,Satellite Multi-Entry,USD,,11968,8,,"SundaySqueeze - $25K GTD 1RE Last [Flight]",86
WPN,"HiThxBye",29449931,60.0,2023-04-16 13:45,535,6.0,H,No Limit,Normal,-60.0,222,Satellite Multi-Entry,USD,,16839,8,,"Route 66 - $150,000 GTD Last [Flight]",262
WPN,"HiThxBye",29493760,15.0,2023-04-14 23:01,188,1.5,H,No Limit,Normal,-15.0,77,Multi-Entry,USD,,20778,8,,"$4,000 GTD",71
WPN,"HiThxBye",29492833,20.0,2023-04-14 21:53,303,2.0,H,No Limit,Normal,-20.0,88,Multi-Entry,USD,,26591,8,,"$7,500 GTD 1RE",81
WPN,"HiThxBye",29341381,8.0,2023-04-14 21:07,983,0.8,H,No Limit,Normal,-8.0,371,Multi-Entry,USD,,39779,8,,"Hi5 #135 - $12,500 GTD Sour Patch",530
WPN,"HiThxBye",29492512,15.0,2023-04-14 19:46,324,1.5,H,No Limit,Normal,-15.0,72,Multi-Entry,USD,,22569,8,,"$6,000 GTD",156
WPN,"HiThxBye",29491784,15.0,2023-04-14 18:36,444,1.5,H,No Limit,Normal,-15.0,189,Multi-Entry,USD,,25581,8,,"$7,500 GTD",179
WPN,"HiThxBye",29492692,10.0,2023-04-14 18:09,41,1.0,H,No Limit,Turbo,-10.0,17,Multi-Entry,USD,,14643,8,,"Turbo - $750 GTD",16
WPN,"HiThxBye",29490623,15.0,2023-04-14 17:33,693,1.5,H,No Limit,Normal,-31.5,178,Multi-Entry,USD,1,36234,8,,"BIG10 - $15,000 GTD",268
WPN,"HiThxBye",29490888,30.0,2023-04-14 15:02,146,3.0,H,No Limit,Normal,27.9,21,6-Max Multi-Entry,USD,,22657,6,57.9,"$5,000 GTD 6-Max",47
WPN,"HiThxBye",29491294,10.0,2023-04-14 14:38,72,1.0,H,No Limit,Turbo,-10.0,31,Multi-Entry,USD,,16385,8,,"Turbo - $750 GTD",15
WPN,"HiThxBye",29477508,50.0,2023-04-12 23:33,146,5.0,H,No Limit,Normal,-50.0,66,Multi-Entry,USD,,23295,8,,"$10,000 GTD",69
WPN,"HiThxBye",29477568,15.0,2023-04-12 22:50,224,1.5,H,No Limit,Normal,-15.0,66,Multi-Entry,USD,,20128,8,,"$4,000 GTD",58
WPN,"HiThxBye",29476616,20.0,2023-04-12 21:51,331,2.0,H,No Limit,Normal,-20.0,123,Multi-Entry,USD,,26481,8,,"$7,500 GTD 1RE",107
WPN,"HiThxBye",29341349,30.0,2023-04-12 21:12,1029,3.0,H,No Limit,Normal,-30.0,282,Multi-Entry,USD,,40042,8,,"Hi5 #112 - $50,000 GTD",654
WPN,"HiThxBye",29341360,8.0,2023-04-12 20:51,949,0.8,H,No Limit,Normal,8.21,154,Multi-Entry,USD,,38779,8,16.21,"Hi5 #113 - $10,000 GTD",499
WPN,"HiThxBye",29476280,15.0,2023-04-12 20:11,345,1.5,H,No Limit,Normal,4.65,52,Multi-Entry,USD,1,24118,8,36.15,"$6,000 GTD",137
WPN,"HiThxBye",29475622,15.0,2023-04-12 18:22,487,1.5,H,No Limit,Normal,-15.0,154,Multi-Entry,USD,,24770,8,,"$7,500 GTD",161
WPN,"HiThxBye",29470061,40.0,2023-04-11 22:11,302,4.0,H,No Limit,Normal,-40.0,123,Multi-Entry,USD,,29167,8,,"Mega Stack - $15,000 GTD",108
WPN,"HiThxBye",29468731,30.0,2023-04-11 20:26,629,3.0,H,No Limit,Normal,54.0,64,Multi-Entry,USD,,37304,8,84.0,"BIG10 - $30,000 GTD",304
WPN,"HiThxBye",29469187,15.0,2023-04-11 18:19,387,1.5,H,No Limit,Normal,-15.0,72,Multi-Entry,USD,,24589,8,,"$7,500 GTD",149
WPN,"HiThxBye",29462523,15.0,2023-04-10 18:28,442,1.5,H,No Limit,Normal,14.4,71,Multi-Entry,USD,,25086,8,29.4,"$7,500 GTD",152
WPN,"HiThxBye",29461710,30.0,2023-04-10 15:11,161,3.0,H,No Limit,Normal,47.25,17,6-Max Multi-Entry,USD,,23201,6,77.25,"$5,000 GTD 6-Max",45
WPN,"HiThxBye",29448228,30.0,2023-04-09 21:01,1745,3.0,H,No Limit,Normal,58.0,180,Multi-Entry,USD,,42970,8,88.0,"BIG10 - $80,000 GTD",853
WPN,"HiThxBye",29449126,30.0,2023-04-09 17:24,100,3.0,H,No Limit,Turbo,-30.0,37,Multi-Entry,USD,,19143,8,,"Turbo - $3,000 GTD",21
WPN,"HiThxBye",29448530,15.0,2023-04-09 16:45,476,1.5,H,No Limit,Normal,18.0,67,Multi-Entry,USD,,23458,8,33.0,"$10,000 GTD",171
WPN,"HiThxBye",29441325,15.0,2023-04-07 17:22,662,1.5,H,No Limit,Normal,-15.0,226,Multi-Entry,USD,,35524,8,,"BIG10 - $15,000 GTD",314
WPN,"HiThxBye",29441547,30.0,2023-04-07 14:46,159,3.0,H,No Limit,Normal,-30.0,43,6-Max Multi-Entry,USD,,21680,6,,"$5,000 GTD 6-Max",65
WPN,"HiThxBye",29434277,20.0,2023-04-06 22:25,301,2.0,H,No Limit,Normal,-20.0,137,Multi-Entry,USD,,28535,8,,"$7,500 GTD 1RE",102
WPN,"HiThxBye",29426020,30.0,2023-04-05 14:51,128,3.0,H,No Limit,Normal,20.4,20,6-Max Multi-Entry,USD,,21963,6,50.4,"$5,000 GTD 6-Max",40
WPN,"HiThxBye",29419364,10.0,2023-04-04 13:51,77,1.0,H,No Limit,Turbo,-10.0,20,Multi-Entry,USD,,13562,8,,"Turbo - $750 GTD",20
WPN,"HiThxBye",29408789,30.0,2023-04-03 00:46,138,3.0,H,No Limit,Normal,28.2,21,Multi-Entry,USD,,23473,8,58.2,"Mega Stack - $5,000 GTD",56
